query_id	corpus_id	rank
7769	115175	4
7769	90858	5
7769	407185	6
7769	18790	7
7769	272458	8
7769	532657	9
7769	561636	10
6310	2966	1
6310	253970	2
6310	748	3
6310	3495	4
6310	288	5
6310	84642	6
6310	593	7
6310	474296	8
6310	153590	9
6310	386305	10
7358	585236	1
7358	10324	2
7358	35340	3
7358	558544	4
7358	294424	5
7358	201226	6
7358	386796	7
7358	30524	8
7358	8861	9
7358	110608	10
5028	31581	1
5028	293320	2
5028	537603	3
5028	40424	4
5028	34925	5
5028	342485	6
5028	570874	7
5028	8012	8
5028	45810	9
5028	490888	10
6772	384770	1
6772	511559	2
6772	6881	3
6772	593	4
6772	407726	5
6772	2430	6
6772	44349	7
6772	27671	8
6772	14262	9
6772	334191	10
440	564475	1
440	42558	2
440	254158	3
440	331248	4
440	222726	5
440	277	6
440	361978	7
440	197870	8
440	34087	9
440	271772	10
44	121161	1
44	48569	2
44	475273	3
44	6871	4
44	26392	5
44	575869	6
44	104485	7
44	271643	8
44	400910	9
44	546313	10
3944	170481	1
3944	42044	2
3944	15163	3
3944	2460	4
3944	477656	5
3944	550166	6
3944	200268	7
3944	444748	8
3944	303225	9
3944	252762	10
3797	413328	1
3797	300133	2
3797	22456	3
3797	516817	4
3797	23747	5
3797	15844	6
3797	248651	7
3797	454436	8
3797	26011	9
3797	1011	10
3802	473957	1
3802	52441	2
3802	59571	3
3802	664	4
3802	403505	5
3802	21598	6
3802	415737	7
3802	181616	8
3802	323573	9
3802	131005	10
6344	164801	1
6344	533933	2
6344	92462	3
6344	77088	4
6344	111240	5
6344	50000	6
6344	351340	7
6344	545990	8
6344	72375	9
6344	6439	10
3507	108	1
3507	9274	2
3507	61864	3
3507	583490	4
3507	61384	5
3507	98130	6
3507	357324	7
3507	164001	8
3507	46642	9
3507	154611	10
2303	281099	1
2303	2825	2
2303	6471	3
2303	547380	4
2303	44349	5
2303	4976	6
2303	446853	7
2303	296906	8
2303	441133	9
2303	444107	10
9936	269550	1
9936	13885	2
9936	4066	3
9936	3279	4
9936	55769	5
9936	40424	6
9936	182042	7
9936	11601	8
9936	10531	9
9936	39407	10
3212	36880	1
3212	99781	2
3212	42951	3
3212	121158	4
3212	266711	5
3212	310748	6
3212	219398	7
3212	148948	8
3212	96791	9
3212	322168	10
5986	403224	1
5986	465536	2
5986	22038	3
5986	593035	4
5986	66753	5
5986	4290	6
5986	245727	7
5986	32615	8
5986	491358	9
5986	379759	10
9558	572507	1
9558	85926	2
9558	325113	3
9558	5587	4
9558	138835	5
9558	447197	6
9558	57646	7
9558	2456	8
9558	206483	9
9558	583635	10
745	203173	1
745	9753	2
745	127974	3
745	1705	4
745	434351	5
745	499502	6
745	420529	7
745	562957	8
745	488954	9
745	302049	10
10700	583230	1
10700	109305	2
10700	60929	3
10700	9845	4
10700	51086	5
10700	175968	6
10700	461084	7
10700	466626	8
10700	30912	9
10700	111071	10
9091	4066	1
9091	234361	2
9091	106324	3
9091	58009	4
9091	153212	5
9091	404529	6
9091	2653	7
9091	687	8
9091	341652	9
9091	307008	10
5167	320148	1
5167	2565	2
5167	131696	3
5167	9274	4
5167	5668	5
5167	111867	6
5167	61109	7
5167	43387	8
5167	204866	9
5167	37987	10
6205	499811	1
6205	149900	2
6205	110138	3
6205	459979	4
6205	295511	5
6205	35006	6
6205	310218	7
6205	108579	8
6205	576624	9
6205	725	10
6760	3750	1
6760	384642	2
6760	323731	3
6760	30912	4
6760	234040	5
6760	322838	6
6760	725	7
6760	26462	8
6760	111274	9
6760	21190	10
530	31061	1
530	53814	2
530	36723	3
530	307832	4
530	13195	5
530	725	6
530	1577	7
530	74709	8
530	311192	9
530	461355	10
1131	17166	1
1131	163287	2
1131	20612	3
1131	481793	4
1131	489790	5
1131	417257	6
1131	4181	7
1131	38532	8
1131	478203	9
1131	45053	10
7323	87065	1
7323	427747	2
7323	538915	3
7323	418937	4
7323	525603	5
7323	340607	6
7323	435963	7
7323	494727	8
7323	137175	9
7323	69197	10
8336	440458	1
8336	462	2
8336	161311	3
8336	341699	4
8336	6343	5
8336	333425	6
8336	78138	7
8336	244555	8
8336	355592	9
8336	40682	10
1084	349705	1
1084	208645	2
1084	593	3
1084	404846	4
1084	65344	5
1084	501432	6
1084	68670	7
1084	430637	8
1084	272289	9
1084	527618	10
7681	35414	1
7681	67731	2
7681	307602	3
7681	1705	4
7681	227518	5
7681	9753	6
7681	368938	7
7681	435883	8
7681	462	9
7681	501153	10
6923	283851	1
6923	32784	2
6923	557611	3
6923	4375	4
6923	1614	5
6923	402	6
6923	1235	7
6923	21530	8
6923	3465	9
6923	1472	10
5425	2430	1
5425	321361	2
5425	99521	3
5425	477048	4
5425	55634	5
5425	371560	6
5425	274573	7
5425	292991	8
5425	30352	9
5425	210149	10
3133	76045	1
3133	3750	2
3133	156405	3
3133	5934	4
3133	588211	5
3133	166977	6
3133	325576	7
3133	319555	8
3133	297588	9
3133	164427	10
7998	3118	1
7998	412	2
7998	36251	3
7998	371720	4
7998	13240	5
7998	99803	6
7998	214710	7
7998	427145	8
7998	451301	9
7998	193303	10
5187	4794	1
5187	420722	2
5187	178497	3
5187	36453	4
5187	220147	5
5187	7733	6
5187	34269	7
5187	24563	8
5187	478600	9
5187	159703	10
796	495827	1
796	329101	2
796	3778	3
796	523431	4
796	463518	5
796	294	6
796	6882	7
796	510599	8
796	1705	9
796	493160	10
2729	169645	1
2729	391605	2
2729	325566	3
2729	748	4
2729	1103	5
2729	152286	6
2729	328477	7
2729	11979	8
2729	313570	9
2729	554237	10
5055	170511	1
5055	188672	2
5055	397455	3
5055	104857	4
5055	509662	5
5055	338606	6
5055	80269	7
5055	2860	8
5055	309298	9
5055	110371	10
8215	187583	1
8215	39115	2
8215	25466	3
8215	424679	4
8215	36405	5
8215	126756	6
8215	96121	7
8215	474705	8
8215	142873	9
8215	209238	10
5381	300641	1
5381	6891	2
5381	313391	3
5381	8200	4
5381	127401	5
5381	262672	6
5381	9353	7
5381	75410	8
5381	3251	9
5381	314342	10
2182	287156	1
2182	566926	2
2182	539752	3
2182	35282	4
2182	75235	5
2182	91045	6
2182	411375	7
2182	35651	8
2182	449081	9
2182	163724	10
1548	517667	1
1548	470	2
1548	110242	3
1548	13153	4
1548	55002	5
1548	372777	6
1548	12555	7
1548	88508	8
1548	386044	9
1548	28504	10
752	265747	1
752	67731	2
752	129355	3
752	63919	4
752	371103	5
752	373059	6
752	289620	7
752	56718	8
752	172745	9
752	264068	10
6819	173836	1
6819	157021	2
6819	152945	3
6819	79807	4
6819	39185	5
6819	499154	6
6819	215260	7
6819	85484	8
6819	375161	9
6819	178519	10
8272	90085	1
8272	528699	2
8272	72549	3
8272	273829	4
8272	21311	5
8272	133644	6
8272	323934	7
8272	69395	8
8272	333050	9
8272	319511	10
8545	97180	1
8545	263967	2
8545	35340	3
8545	223792	4
8545	185278	5
8545	216964	6
8545	555047	7
8545	125355	8
8545	49794	9
8545	484730	10
6502	5191	1
6502	245729	2
6502	6341	3
6502	111594	4
6502	2460	5
6502	277477	6
6502	226590	7
6502	59023	8
6502	100040	9
6502	105199	10
2696	410194	1
2696	136427	2
2696	451692	3
2696	549437	4
2696	90927	5
2696	16068	6
2696	117937	7
2696	47614	8
2696	74842	9
2696	5747	10
4510	26487	1
4510	28717	2
4510	286746	3
4510	105011	4
4510	293152	5
4510	205685	6
4510	20323	7
4510	2221	8
4510	86304	9
4510	62439	10
6617	135196	1
6617	229546	2
6617	284694	3
6617	176017	4
6617	1168	5
6617	6439	6
6617	30623	7
6617	504672	8
6617	17906	9
6617	500403	10
3017	275925	1
3017	499166	2
3017	36826	3
3017	593	4
3017	429106	5
3017	371304	6
3017	566458	7
3017	476859	8
3017	11082	9
3017	453624	10
1484	593	1
1484	54257	2
1484	483385	3
1484	1144	4
1484	4687	5
1484	77503	6
1484	121622	7
1484	21486	8
1484	111454	9
1484	393857	10
505	227748	1
505	313696	2
505	312591	3
505	348233	4
505	3279	5
505	154014	6
505	68325	7
505	228686	8
505	392465	9
505	303806	10
7084	235323	1
7084	28734	2
7084	336140	3
7084	543267	4
7084	40322	5
7084	275376	6
7084	41780	7
7084	594935	8
7084	36867	9
7084	306677	10
4709	585680	1
4709	114327	2
4709	280367	3
4709	522839	4
4709	11479	5
4709	336005	6
4709	442774	7
4709	554289	8
4709	238421	9
4709	3669	10
10663	133572	1
10663	208783	2
10663	583830	3
10663	97948	4
10663	294167	5
10663	453936	6
10663	2996	7
10663	3217	8
10663	352178	9
10663	99521	10
5657	272137	1
5657	593	2
5657	585332	3
5657	476763	4
5657	11126	5
5657	45509	6
5657	57211	7
5657	51771	8
5657	11979	9
5657	120283	10
1660	456773	1
1660	194167	2
1660	75429	3
1660	1897	4
1660	2440	5
1660	134385	6
1660	467641	7
1660	217216	8
1660	198705	9
1660	78597	10
4856	213875	1
4856	16997	2
4856	2304	3
4856	180295	4
4856	573617	5
4856	1642	6
4856	12247	7
4856	305153	8
4856	34810	9
4856	145870	10
8793	42521	1
8793	295511	2
8793	3495	3
8793	16175	4
8793	319568	5
8793	317365	6
8793	28604	7
8793	226496	8
8793	8321	9
8793	45156	10
2566	533621	1
2566	15202	2
2566	30311	3
2566	23949	4
2566	31509	5
2566	184776	6
2566	30913	7
2566	322046	8
2566	117937	9
2566	14463	10
6753	220147	1
6753	340730	2
6753	5728	3
6753	393083	4
6753	151802	5
6753	501559	6
6753	134972	7
6753	364814	8
6753	128884	9
6753	199206	10
6495	17428	1
6495	536345	2
6495	173088	3
6495	281763	4
6495	121765	5
6495	204825	6
6495	25753	7
6495	222469	8
6495	163353	9
6495	382384	10
7435	3118	1
7435	40424	2
7435	244813	3
7435	63882	4
7435	299284	5
7435	39407	6
7435	170318	7
7435	565765	8
7435	63296	9
7435	1001	10
7294	87057	1
7294	595261	2
7294	188961	3
7294	27716	4
7294	294718	5
7294	433023	6
7294	44059	7
7294	288977	8
7294	123649	9
7294	76907	10
4765	207779	1
4765	11557	2
4765	132777	3
4765	501651	4
4765	3574	5
4765	575046	6
4765	533789	7
4765	86304	8
4765	59670	9
4765	168983	10
2062	52940	1
2062	546379	2
2062	3669	3
2062	296401	4
2062	153353	5
2062	397915	6
2062	524789	7
2062	92593	8
2062	468087	9
2062	4789	10
612	159880	1
612	524134	2
612	11538	3
612	7560	4
612	425	5
612	1986	6
612	312493	7
612	362060	8
612	128861	9
612	264	10
9301	430974	1
9301	6205	2
9301	2854	3
9301	21576	4
9301	533974	5
9301	129656	6
9301	519885	7
9301	64022	8
9301	44521	9
9301	416390	10
7490	218293	1
7490	522049	2
7490	137393	3
7490	27401	4
7490	240351	5
7490	488145	6
7490	565765	7
7490	513827	8
7490	394454	9
7490	139387	10
10061	99781	1
10061	260023	2
10061	11572	3
10061	537222	4
10061	53993	5
10061	444749	6
10061	404339	7
10061	306561	8
10061	343	9
10061	1852	10
5142	1315	1
5142	161534	2
5142	351340	3
5142	12590	4
5142	154714	5
5142	242008	6
5142	30623	7
5142	464619	8
5142	356515	9
5142	105444	10
10301	53538	1
10301	288138	2
10301	2755	3
10301	160623	4
10301	148194	5
10301	443397	6
10301	199464	7
10301	84414	8
10301	190772	9
10301	59682	10
9005	71350	1
9005	291600	2
9005	160170	3
9005	442727	4
9005	555521	5
9005	261983	6
9005	725	7
9005	63243	8
9005	124230	9
9005	21975	10
6235	42044	1
6235	47188	2
6235	585494	3
6235	172305	4
6235	147245	5
6235	185403	6
6235	2430	7
6235	273528	8
6235	217804	9
6235	815	10
1419	40424	1
1419	184299	2
1419	10098	3
1419	277	4
1419	401939	5
1419	1103	6
1419	462984	7
1419	748	8
1419	288409	9
1419	11979	10
2928	25547	1
2928	11509	2
2928	353615	3
2928	418647	4
2928	519473	5
2928	562526	6
2928	134573	7
2928	141458	8
2928	178942	9
2928	507871	10
2208	583337	1
2208	227232	2
2208	174122	3
2208	297	4
2208	17906	5
2208	351154	6
2208	443094	7
2208	4171	8
2208	662	9
2208	326559	10
2744	217035	1
2744	532485	2
2744	495600	3
2744	9354	4
2744	110733	5
2744	47985	6
2744	13299	7
2744	2430	8
2744	64961	9
2744	444261	10
9129	530	1
9129	47714	2
9129	289120	3
9129	11122	4
9129	38863	5
9129	33157	6
9129	3217	7
9129	1506	8
9129	13483	9
9129	87331	10
4761	135220	1
4761	773	2
4761	341699	3
4761	5747	4
4761	204297	5
4761	439779	6
4761	815	7
4761	14065	8
4761	218678	9
4761	20810	10
5179	584231	1
5179	16051	2
5179	561123	3
5179	26846	4
5179	298224	5
5179	446454	6
5179	437149	7
5179	40414	8
5179	915	9
5179	49354	10
9103	503780	1
9103	3118	2
9103	549528	3
9103	84213	4
9103	315748	5
9103	11184	6
9103	113623	7
9103	480808	8
9103	200928	9
9103	308693	10
6805	725	1
6805	493321	2
6805	530	3
6805	593	4
6805	184042	5
6805	44617	6
6805	96121	7
6805	58875	8
6805	241135	9
6805	88972	10
8951	94591	1
8951	58009	2
8951	70185	3
8951	570993	4
8951	232712	5
8951	177768	6
8951	16531	7
8951	91430	8
8951	44666	9
8951	9354	10
2782	175968	1
2782	32671	2
2782	2128	3
2782	5778	4
2782	162592	5
2782	127838	6
2782	581635	7
2782	242529	8
2782	8542	9
2782	74283	10
6547	21699	1
6547	489790	2
6547	1277	3
6547	83610	4
6547	61153	5
6547	68609	6
6547	260998	7
6547	64459	8
6547	500562	9
6547	67766	10
5780	510805	1
5780	226984	2
5780	404487	3
5780	41214	4
5780	116420	5
5780	336053	6
5780	36193	7
5780	14461	8
5780	259450	9
5780	752	10
5337	190699	1
5337	258326	2
5337	4687	3
5337	393959	4
5337	183890	5
5337	382295	6
5337	1642	7
5337	32784	8
5337	412226	9
5337	583040	10
6925	34246	1
6925	350555	2
6925	580168	3
6925	249687	4
6925	105046	5
6925	41130	6
6925	481284	7
6925	544752	8
6925	445052	9
6925	135031	10
7001	58451	1
7001	187214	2
7001	18181	3
7001	459152	4
7001	12879	5
7001	6771	6
7001	457422	7
7001	88105	8
7001	56052	9
7001	203040	10
7975	50809	1
7975	25316	2
7975	680	3
7975	5587	4
7975	584223	5
7975	409190	6
7975	127012	7
7975	432104	8
7975	350925	9
7975	57646	10
3816	306430	1
3816	725	2
3816	524949	3
3816	11032	4
3816	540462	5
3816	2430	6
3816	402325	7
3816	5602	8
3816	13299	9
3816	12232	10
5619	62019	1
5619	504951	2
5619	12590	3
5619	1164	4
5619	144751	5
5619	38359	6
5619	506066	7
5619	187893	8
5619	371176	9
5619	44594	10
4797	113150	1
4797	15785	2
4797	28604	3
4797	231268	4
4797	218326	5
4797	8643	6
4797	173088	7
4797	725	8
4797	343619	9
4797	593	10
2411	119117	1
2411	453263	2
2411	47016	3
2411	437574	4
2411	902	5
2411	168453	6
2411	34722	7
2411	305509	8
2411	10180	9
2411	258799	10
2611	475478	1
2611	339581	2
2611	386745	3
2611	17469	4
2611	393211	5
2611	31	6
2611	44843	7
2611	133540	8
2611	40161	9
2611	227897	10
6163	24829	1
6163	87792	2
6163	274471	3
6163	33587	4
6163	131108	5
6163	1577	6
6163	575276	7
6163	258613	8
6163	468937	9
6163	56332	10
1	541809	1
1	12729	2
1	14255	3
1	528838	4
1	865	5
1	5298	6
1	146657	7
1	100280	8
1	216783	9
1	31117	10
6261	560308	1
6261	70730	2
6261	307158	3
6261	488258	4
6261	205946	5
6261	111048	6
6261	354974	7
6261	123013	8
6261	1642	9
6261	3525	10
2215	282976	1
2215	309298	2
2215	67379	3
2215	167781	4
2215	234890	5
2215	583585	6
2215	551275	7
2215	40195	8
2215	188756	9
2215	71082	10
9663	9522	1
9663	5257	2
9663	366628	3
9663	122485	4
9663	996	5
9663	239	6
9663	42042	7
9663	352894	8
9663	14162	9
9663	154989	10
5263	680	1
5263	16379	2
5263	5728	3
5263	11378	4
5263	549151	5
5263	287157	6
5263	218348	7
5263	100927	8
5263	77052	9
5263	540575	10
618	331268	1
618	160899	2
618	27671	3
618	221747	4
618	302521	5
618	12329	6
618	296809	7
618	314056	8
618	8000	9
618	411206	10
7043	51777	1
7043	273645	2
7043	164801	3
7043	2456	4
7043	121255	5
7043	5587	6
7043	420529	7
7043	297051	8
7043	197478	9
7043	5219	10
5827	121255	1
5827	16175	2
5827	9323	3
5827	367391	4
5827	28425	5
5827	31574	6
5827	235631	7
5827	11998	8
5827	214509	9
5827	122333	10
868	557603	1
868	291578	2
868	53665	3
868	3173	4
868	456526	5
868	149535	6
868	6595	7
868	252843	8
868	167103	9
868	218501	10
60	511592	1
60	83004	2
60	183500	3
60	397608	4
60	47260	5
60	55261	6
60	289620	7
60	443859	8
60	74688	9
60	396056	10
1629	192200	1
1629	200054	2
1629	7423	3
1629	249191	4
1629	42521	5
1629	488674	6
1629	2653	7
1629	233720	8
1629	360576	9
1629	133196	10
1874	454951	1
1874	12329	2
1874	64400	3
1874	559761	4
1874	26339	5
1874	34389	6
1874	14745	7
1874	323601	8
1874	271110	9
1874	71424	10
4543	458843	1
4543	361442	2
4543	423229	3
4543	7561	4
4543	541152	5
4543	51615	6
4543	47565	7
4543	318584	8
4543	35518	9
4543	261224	10
1417	93354	1
1417	201706	2
1417	345129	3
1417	495066	4
1417	473150	5
1417	143261	6
1417	581848	7
1417	135216	8
1417	192600	9
1417	532171	10
800	5180	1
800	594935	2
800	237301	3
800	118232	4
800	24254	5
800	182042	6
800	266649	7
800	750	8
800	58009	9
800	34111	10
9153	525390	1
9153	100546	2
9153	69395	3
9153	3559	4
9153	155797	5
9153	502332	6
9153	282565	7
9153	3495	8
9153	530	9
9153	145404	10
10210	664	1
10210	464477	2
10210	583918	3
10210	574691	4
10210	30584	5
10210	40241	6
10210	193171	7
10210	10103	8
10210	61264	9
10210	408362	10
6922	393464	1
6922	341481	2
6922	577062	3
6922	16846	4
6922	83623	5
6922	188232	6
6922	110138	7
6922	80576	8
6922	125098	9
6922	105607	10
10549	191368	1
10549	962	2
10549	497359	3
10549	2103	4
10549	277	5
10549	99751	6
10549	357717	7
10549	69800	8
10549	412071	9
10549	30800	10
5569	408524	1
5569	148721	2
5569	144261	3
5569	370754	4
5569	188497	5
5569	213168	6
5569	270992	7
5569	220486	8
5569	15169	9
5569	173967	10
8548	15728	1
8548	194776	2
8548	7733	3
8548	178497	4
8548	13260	5
8548	48203	6
8548	3750	7
8548	30912	8
8548	4181	9
8548	58103	10
1977	347637	1
1977	5191	2
1977	249450	3
1977	212661	4
1977	74774	5
1977	385484	6
1977	6341	7
1977	71987	8
1977	78594	9
1977	337972	10
5370	55634	1
5370	6356	2
5370	271591	3
5370	21225	4
5370	31663	5
5370	1168	6
5370	180677	7
5370	283459	8
5370	149215	9
5370	24591	10
3513	13496	1
3513	97948	2
3513	205088	3
3513	594784	4
3513	67731	5
3513	53814	6
3513	2718	7
3513	113189	8
3513	30343	9
3513	299431	10
4953	418610	1
4953	287600	2
4953	495066	3
4953	471123	4
4953	460230	5
4953	93354	6
4953	345129	7
4953	135216	8
4953	251715	9
4953	88444	10
483	34035	1
483	22742	2
483	593	3
483	240843	4
483	436165	5
483	149210	6
483	65407	7
483	933	8
483	424961	9
483	161301	10
2647	41793	1
2647	290862	2
2647	25440	3
2647	207418	4
2647	67731	5
2647	63919	6
2647	555732	7
2647	225188	8
2647	146657	9
2647	299395	10
5871	59540	1
5871	48454	2
5871	170167	3
5871	318520	4
5871	2221	5
5871	139788	6
5871	258465	7
5871	223137	8
5871	5838	9
5871	1144	10
7916	246062	1
7916	725	2
7916	58186	3
7916	341293	4
7916	34622	5
7916	71732	6
7916	30299	7
7916	475984	8
7916	104901	9
7916	9274	10
2662	150842	1
2662	340802	2
2662	99020	3
2662	153812	4
2662	75132	5
2662	51771	6
2662	195373	7
2662	520026	8
2662	1642	9
2662	10093	10
2166	434190	1
2166	245648	2
2166	445593	3
2166	309947	4
2166	112223	5
2166	25466	6
2166	484414	7
2166	180241	8
2166	472646	9
2166	13602	10
4525	571181	1
4525	11311	2
4525	495600	3
4525	510883	4
4525	9353	5
4525	419397	6
4525	617	7
4525	127689	8
4525	687	9
4525	40865	10
6850	12432	1
6850	596355	2
6850	10710	3
6850	395650	4
6850	188839	5
6850	197046	6
6850	227669	7
6850	355871	8
6850	377186	9
6850	112946	10
4869	54225	1
4869	135220	2
4869	17114	3
4869	8950	4
4869	5975	5
4869	439779	6
4869	43663	7
4869	343489	8
4869	412	9
4869	246733	10
7848	276975	1
7848	36935	2
7848	522713	3
7848	13829	4
7848	218285	5
7848	47812	6
7848	105973	7
7848	408995	8
7848	104924	9
7848	560395	10
5909	49163	1
5909	16270	2
5909	293897	3
5909	372900	4
5909	108176	5
5909	226962	6
5909	74682	7
5909	58774	8
5909	108001	9
5909	19864	10
7187	506078	1
7187	52878	2
7187	4168	3
7187	47579	4
7187	85349	5
7187	266323	6
7187	153179	7
7187	258227	8
7187	332924	9
7187	106665	10
7257	526110	1
7257	422218	2
7257	42738	3
7257	271001	4
7257	32973	5
7257	309231	6
7257	71510	7
7257	402437	8
7257	556688	9
7257	67356	10
4183	188497	1
4183	322070	2
4183	45970	3
4183	25207	4
4183	578427	5
4183	197527	6
4183	220771	7
4183	22554	8
4183	94480	9
4183	546075	10
9288	93836	1
9288	98461	2
9288	29642	3
9288	7998	4
9288	110983	5
9288	161966	6
9288	29184	7
9288	128048	8
9288	273861	9
9288	328477	10
6493	171931	1
6493	202375	2
6493	229397	3
6493	293440	4
6493	591133	5
6493	147730	6
6493	395096	7
6493	458632	8
6493	449627	9
6493	27826	10
5727	244303	1
5727	36534	2
5727	134542	3
5727	26799	4
5727	113786	5
5727	1565	6
5727	1103	7
5727	512273	8
5727	7170	9
5727	280204	10
7099	88892	1
7099	176883	2
7099	257609	3
7099	13260	4
7099	5257	5
7099	6574	6
7099	393418	7
7099	502164	8
7099	119976	9
7099	265744	10
600	437907	1
600	295082	2
600	3118	3
600	42521	4
600	361482	5
600	507276	6
600	9353	7
600	110856	8
600	314342	9
600	206442	10
3757	233401	1
3757	236732	2
3757	175463	3
3757	428502	4
3757	466084	5
3757	380557	6
3757	329812	7
3757	445868	8
3757	145787	9
3757	1802	10
6821	105607	1
6821	206350	2
6821	83623	3
6821	122260	4
6821	501276	5
6821	20022	6
6821	176161	7
6821	331598	8
6821	215596	9
6821	272190	10
7838	280845	1
7838	313885	2
7838	16751	3
7838	181961	4
7838	175635	5
7838	449117	6
7838	208938	7
7838	76907	8
7838	30935	9
7838	314279	10
17	560776	1
17	347186	2
17	12382	3
17	1705	4
17	411606	5
17	17347	6
17	108890	7
17	865	8
17	141458	9
17	55901	10
1746	533408	1
1746	597401	2
1746	2790	3
1746	333508	4
1746	49285	5
1746	25906	6
1746	522658	7
1746	109316	8
1746	82682	9
1746	558948	10
4425	64456	1
4425	12329	2
4425	23983	3
4425	25466	4
4425	76283	5
4425	34246	6
4425	279229	7
4425	338606	8
4425	204176	9
4425	168983	10
5388	536610	1
5388	161155	2
5388	392037	3
5388	407602	4
5388	110138	5
5388	571124	6
5388	540292	7
5388	113948	8
5388	436530	9
5388	132111	10
9010	322219	1
9010	82824	2
9010	96268	3
9010	125	4
9010	93519	5
9010	294573	6
9010	486402	7
9010	567206	8
9010	519148	9
9010	62882	10
5076	324874	1
5076	129574	2
5076	512544	3
5076	110345	4
5076	546528	5
5076	444897	6
5076	547598	7
5076	264586	8
5076	54513	9
5076	473692	10
4164	391605	1
4164	203380	2
4164	534725	3
4164	133935	4
4164	571181	5
4164	2656	6
4164	23172	7
4164	104134	8
4164	575046	9
4164	409537	10
29	6341	1
29	503836	2
29	95966	3
29	176284	4
29	274721	5
29	195207	6
29	2460	7
29	598802	8
29	336468	9
29	274832	10
4956	162519	1
4956	32615	2
4956	292805	3
4956	417733	4
4956	479461	5
4956	4038	6
4956	39518	7
4956	3481	8
4956	1144	9
4956	91430	10
9408	87065	1
9408	412223	2
9408	28604	3
9408	472537	4
9408	169062	5
9408	284235	6
9408	36723	7
9408	183419	8
9408	1203	9
9408	164008	10
4039	300287	1
4039	88345	2
4039	76107	3
4039	529324	4
4039	403017	5
4039	314252	6
4039	133935	7
4039	102034	8
4039	132078	9
4039	110900	10
4670	42558	1
4670	429652	2
4670	3283	3
4670	2034	4
4670	497731	5
4670	451436	6
4670	617	7
4670	295544	8
4670	164	9
4670	282502	10
4750	9146	1
4750	3669	2
4750	104857	3
4750	17954	4
4750	180461	5
4750	368848	6
4750	583666	7
4750	586026	8
4750	74975	9
4750	86383	10
9441	551398	1
9441	350555	2
9441	110117	3
9441	466718	4
9441	435405	5
9441	350315	6
9441	490176	7
9441	8200	8
9441	174025	9
9441	313361	10
77	377152	1
77	14065	2
77	5219	3
77	117895	4
77	587778	5
77	326323	6
77	291445	7
77	323573	8
77	581889	9
77	1766	10
5539	309387	1
5539	107729	2
5539	111431	3
5539	134542	4
5539	1164	5
5539	133935	6
5539	388252	7
5539	15487	8
5539	374797	9
5539	102811	10
1554	309196	1
1554	22710	2
1554	264	3
1554	18962	4
1554	338545	5
1554	305222	6
1554	14488	7
1554	84963	8
1554	72391	9
1554	468047	10
7510	161445	1
7510	579901	2
7510	45970	3
7510	30373	4
7510	568624	5
7510	32615	6
7510	39569	7
7510	445322	8
7510	347651	9
7510	298985	10
3997	9246	1
3997	984	2
3997	5981	3
3997	180192	4
3997	438	5
3997	171339	6
3997	173790	7
3997	143368	8
3997	220032	9
3997	580168	10
2412	3118	1
2412	115553	2
2412	73950	3
2412	188839	4
2412	9522	5
2412	131224	6
2412	9354	7
2412	15951	8
2412	137465	9
2412	25753	10
3706	450740	1
3706	21975	2
3706	90519	3
3706	501730	4
3706	539065	5
3706	445078	6
3706	408334	7
3706	83687	8
3706	71490	9
3706	400816	10
6872	72633	1
6872	161445	2
6872	447303	3
6872	313525	4
6872	138383	5
6872	13732	6
6872	397383	7
6872	586649	8
6872	65532	9
6872	311192	10
5544	9970	1
5544	145937	2
5544	5203	3
5544	136139	4
5544	71038	5
5544	42044	6
5544	2460	7
5544	482638	8
5544	272866	9
5544	371420	10
7839	238903	1
7839	149820	2
7839	132219	3
7839	110860	4
7839	14461	5
7839	156092	6
7839	501153	7
7839	402216	8
7839	33628	9
7839	211414	10
5831	487377	1
5831	494660	2
5831	153605	3
5831	9957	4
5831	546115	5
5831	520165	6
5831	134037	7
5831	43614	8
5831	101796	9
5831	2890	10
5398	369010	1
5398	3686	2
5398	1311	3
5398	28473	4
5398	47682	5
5398	146277	6
5398	32455	7
5398	421639	8
5398	252082	9
5398	499098	10
1983	460067	1
1983	449526	2
1983	43060	3
1983	3750	4
1983	20378	5
1983	412056	6
1983	19455	7
1983	14219	8
1983	357094	9
1983	60135	10
6404	1277	1
6404	569135	2
6404	367742	3
6404	287325	4
6404	478600	5
6404	578022	6
6404	398442	7
6404	257168	8
6404	34269	9
6404	492321	10
2462	37635	1
2462	42438	2
2462	6574	3
2462	72024	4
2462	28188	5
2462	195392	6
2462	51203	7
2462	238500	8
2462	18855	9
2462	62393	10
7609	372457	1
7609	571804	2
7609	323916	3
7609	577832	4
7609	505977	5
7609	569849	6
7609	43683	7
7609	6666	8
7609	57615	9
7609	20354	10
7346	1897	1
7346	902	2
7346	87189	3
7346	293687	4
7346	4783	5
7346	48893	6
7346	65702	7
7346	237390	8
7346	445521	9
7346	241135	10
1320	23443	1
1320	17186	2
1320	224366	3
1320	271129	4
1320	3283	5
1320	335798	6
1320	36679	7
1320	64961	8
1320	10882	9
1320	579039	10
9855	3279	1
9855	288679	2
9855	472663	3
9855	138383	4
9855	454224	5
9855	54947	6
9855	153660	7
9855	270992	8
9855	473658	9
9855	45970	10
5599	3763	1
5599	14466	2
5599	8643	3
5599	2205	4
5599	110138	5
5599	985	6
5599	24191	7
5599	9354	8
5599	725	9
5599	108579	10
10237	306571	1
10237	74248	2
